ENSG00000142207	ENSP00000372199
ENSG00000130734	ENSP00000311318
ENSG00000204252	ENSP00000229829
ENSG00000115685	ENSP00000234038
ENSG00000148396	ENSP00000325827
ENSG00000129422	ENSP00000262102
ENSG00000115368	ENSP00000314193
ENSG00000007520	ENSP00000007390
ENSG00000070770	ENSP00000262506
ENSG00000128050	ENSP00000382595
ENSG00000183474	ENSP00000422907
ENSG00000149115	ENSP00000437271
ENSG00000187091	ENSP00000430344
ENSG00000061918	ENSP00000264424
ENSG00000110090	ENSP00000265641
ENSG00000075407	ENSP00000354377
ENSG00000156232	ENSP00000286760
ENSG00000171446	ENSP00000301656
ENSG00000173540	ENSP00000309092
ENSG00000167695	ENSP00000312017
ENSG00000087269	ENSP00000405068
ENSG00000104957	ENSP00000465776
ENSG00000180370	ENSP00000314067
ENSG00000094796	ENSP00000251645
ENSG00000234906	ENSP00000252490
ENSG00000167302	ENSP00000300714
ENSG00000134452	ENSP00000369335
ENSG00000153015	ENSP00000370460
ENSG00000138443	ENSP00000295851
ENSG00000104892	ENSP00000375810
ENSG00000162639	ENSP00000359049
ENSG00000188000	ENSP00000345563
ENSG00000260238	ENSP00000357259
ENSG00000185650	ENSP00000388402
ENSG00000196405	ENSP00000376652
ENSG00000140577	ENSP00000268184
ENSG00000168172	ENSP00000305699
ENSG00000176871	ENSP00000409131
ENSG00000171202	ENSP00000306887
ENSG00000116685	ENSP00000365756
ENSG00000041880	ENSP00000381740
ENSG00000011590	ENSP00000376035
ENSG00000136267	ENSP00000385780
ENSG00000062822	ENSP00000406046
ENSG00000143257	ENSP00000356959
ENSG00000094914	ENSP00000209873
ENSG00000129933	ENSP00000262815
ENSG00000136854	ENSP00000362399
ENSG00000138722	ENSP00000378431
ENSG00000152670	ENSP00000424838
ENSG00000213221	ENSP00000360803
ENSG00000165995	ENSP00000320025
ENSG00000213973	ENSP00000472969
ENSG00000182854	ENSP00000333184
ENSG00000163918	ENSP00000376272
ENSG00000197125	ENSP00000330280
ENSG00000171595	ENSP00000400252
ENSG00000133026	ENSP00000353590
ENSG00000179583	ENSP00000485010
ENSG00000164049	ENSP00000296438
ENSG00000184575	ENSP00000327821
ENSG00000146674	ENSP00000370473
ENSG00000166704	ENSP00000343617
ENSG00000236032	ENSP00000401706
ENSG00000124466	ENSP00000244333
ENSG00000169299	ENSP00000371393
ENSG00000134909	ENSP00000310561
ENSG00000078399	ENSP00000343619
ENSG00000198598	ENSP00000353767
ENSG00000197766	ENSP00000332139
ENSG00000277258	ENSP00000482063
ENSG00000091073	ENSP00000322885
ENSG00000123610	ENSP00000243347
ENSG00000196539	ENSP00000352604
ENSG00000111335	ENSP00000342278
ENSG00000152969	ENSP00000386711
ENSG00000123983	ENSP00000350012
ENSG00000162896	ENSP00000348888
ENSG00000105392	ENSP00000221996
ENSG00000108700	ENSP00000378118
ENSG00000167085	ENSP00000479488
ENSG00000116478	ENSP00000362649
ENSG00000172602	ENSP00000308461
ENSG00000114956	ENSP00000264093
ENSG00000198231	ENSP00000464050
ENSG00000116514	ENSP00000362555
ENSG00000185761	ENSP00000327608
ENSG00000139178	ENSP00000266542
ENSG00000173757	ENSP00000293328
ENSG00000249471	ENSP00000337473
ENSG00000198324	ENSP00000354461
ENSG00000179412	ENSP00000485450
ENSG00000073756	ENSP00000356438
ENSG00000188389	ENSP00000335062
ENSG00000172071	ENSP00000307235
ENSG00000144591	ENSP00000350949
ENSG00000172489	ENSP00000323612
ENSG00000183020	ENSP00000327694
ENSG00000143033	ENSP00000359321
ENSG00000158321	ENSP00000344087
ENSG00000119231	ENSP00000327197
ENSG00000111344	ENSP00000450244
ENSG00000177427	ENSP00000379057
ENSG00000177302	ENSP00000442336
ENSG00000122484	ENSP00000476948
ENSG00000078246	ENSP00000380321
ENSG00000135114	ENSP00000257570
ENSG00000173917	ENSP00000331741
ENSG00000153086	ENSP00000348459
ENSG00000184967	ENSP00000328854
ENSG00000067191	ENSP00000377840
ENSG00000187672	ENSP00000288221
ENSG00000169469	ENSP00000306461
ENSG00000175485	ENSP00000309673
ENSG00000157087	ENSP00000353414
ENSG00000115325	ENSP00000233668
ENSG00000136694	ENSP00000259211
ENSG00000117724	ENSP00000355922
ENSG00000116604	ENSP00000271555
ENSG00000115415	ENSP00000354394
ENSG00000119185	ENSP00000353850
ENSG00000153234	ENSP00000344479
ENSG00000123689	ENSP00000355996
ENSG00000143515	ENSP00000357475
ENSG00000203782	ENSP00000357731
ENSG00000169418	ENSP00000357669
ENSG00000077522	ENSP00000443495
ENSG00000198695	ENSP00000354665
ENSG00000102804	ENSP00000397435
ENSG00000080166	ENSP00000392762
ENSG00000157557	ENSP00000353344
ENSG00000187323	ENSP00000389140
ENSG00000130684	ENSP00000365619
ENSG00000166603	ENSP00000299766
ENSG00000182621	ENSP00000338185
ENSG00000166573	ENSP00000299727
ENSG00000165389	ENSP00000298130
ENSG00000101193	ENSP00000266069
ENSG00000067082	ENSP00000419923
ENSG00000101096	ENSP00000379330
ENSG00000124802	ENSP00000369038
ENSG00000164151	ENSP00000296564
ENSG00000278195	ENSP00000480971
ENSG00000150867	ENSP00000365757
ENSG00000154065	ENSP00000468354
ENSG00000087302	ENSP00000261700
ENSG00000165572	ENSP00000368799
ENSG00000100330	ENSP00000384651
ENSG00000099256	ENSP00000318602
ENSG00000125245	ENSP00000343428
ENSG00000005812	ENSP00000347834
ENSG00000136114	ENSP00000258613
ENSG00000102239	ENSP00000359682
ENSG00000146122	ENSP00000381876
ENSG00000011677	ENSP00000359337
ENSG00000166049	ENSP00000359382
ENSG00000101417	ENSP00000386385
ENSG00000134900	ENSP00000365233
ENSG00000184470	ENSP00000383365
ENSG00000135338	ENSP00000376686
ENSG00000147853	ENSP00000371230
ENSG00000129932	ENSP00000398882
ENSG00000095596	ENSP00000224356
ENSG00000183066	ENSP00000332983
ENSG00000119121	ENSP00000354006
ENSG00000160951	ENSP00000292513
ENSG00000126231	ENSP00000344458
ENSG00000186458	ENSP00000371813
ENSG00000166140	ENSP00000347498
ENSG00000148773	ENSP00000357643
ENSG00000248905	ENSP00000479134
ENSG00000112992	ENSP00000264663
ENSG00000109519	ENSP00000264954
ENSG00000135002	ENSP00000365926
ENSG00000185774	ENSP00000371587
ENSG00000205846	ENSP00000371505
ENSG00000132570	ENSP00000421544
ENSG00000167081	ENSP00000362588
ENSG00000205560	ENSP00000379011
ENSG00000011260	ENSP00000225298
ENSG00000111371	ENSP00000449756
ENSG00000165359	ENSP00000359788
ENSG00000100575	ENSP00000378588
ENSG00000164576	ENSP00000297109
ENSG00000118520	ENSP00000349446
ENSG00000154548	ENSP00000414302
ENSG00000182199	ENSP00000333667
ENSG00000273217	ENSP00000426948
ENSG00000145919	ENSP00000309644
ENSG00000120063	ENSP00000400717
ENSG00000035720	ENSP00000265404
ENSG00000141568	ENSP00000335677
ENSG00000008197	ENSP00000008391
ENSG00000084754	ENSP00000370023
ENSG00000072042	ENSP00000370750
ENSG00000137076	ENSP00000316029
ENSG00000140836	ENSP00000268489
ENSG00000158014	ENSP00000363394
ENSG00000178295	ENSP00000318977
ENSG00000166016	ENSP00000410157
ENSG00000121690	ENSP00000241051
ENSG00000131652	ENSP00000326531
ENSG00000103343	ENSP00000268655
ENSG00000006712	ENSP00000221265
ENSG00000129173	ENSP00000481103
ENSG00000167984	ENSP00000352039
ENSG00000101049	ENSP00000340608
ENSG00000159069	ENSP00000313034
ENSG00000075213	ENSP00000265362
ENSG00000137171	ENSP00000259708
ENSG00000165934	ENSP00000298875
ENSG00000133983	ENSP00000374562
ENSG00000103316	ENSP00000219599
ENSG00000140740	ENSP00000268379
ENSG00000165204	ENSP00000277309
ENSG00000182578	ENSP00000286301
ENSG00000102886	ENSP00000384363
ENSG00000155249	ENSP00000285600
ENSG00000135972	ENSP00000258455
ENSG00000189182	ENSP00000342710
ENSG00000135697	ENSP00000258168
ENSG00000165471	ENSP00000363079
ENSG00000188803	ENSP00000390084
ENSG00000176597	ENSP00000316173
ENSG00000088305	ENSP00000328547
ENSG00000147869	ENSP00000370297
ENSG00000187908	ENSP00000357905
ENSG00000111142	ENSP00000325312
ENSG00000285188	ENSP00000347689
ENSG00000134910	ENSP00000376472
ENSG00000164303	ENSP00000296741
ENSG00000081842	ENSP00000433378
ENSG00000204963	ENSP00000436426
ENSG00000073670	ENSP00000200557
ENSG00000164967	ENSP00000297613
ENSG00000171827	ENSP00000467218
ENSG00000171456	ENSP00000364839
ENSG00000219435	ENSP00000443917
ENSG00000197157	ENSP00000346762
ENSG00000074071	ENSP00000177742
ENSG00000099769	ENSP00000416683
ENSG00000206053	ENSP00000248098
ENSG00000128567	ENSP00000367817
ENSG00000125522	ENSP00000358783
ENSG00000104728	ENSP00000340297
ENSG00000173542	ENSP00000379366
ENSG00000275379	ENSP00000483283
ENSG00000175193	ENSP00000325421
ENSG00000167130	ENSP00000361625
ENSG00000137441	ENSP00000259989
ENSG00000167136	ENSP00000361725
ENSG00000177666	ENSP00000337701
ENSG00000184956	ENSP00000406861
ENSG00000155093	ENSP00000374069
ENSG00000048140	ENSP00000309036
ENSG00000115233	ENSP00000386541
ENSG00000115596	ENSP00000233948
ENSG00000039987	ENSP00000448310
ENSG00000180573	ENSP00000367022
ENSG00000277775	ENSP00000484095
ENSG00000090470	ENSP00000204549
ENSG00000165731	ENSP00000347942
ENSG00000140479	ENSP00000482760
ENSG00000099804	ENSP00000215574
ENSG00000118507	ENSP00000405252
ENSG00000094880	ENSP00000378350
ENSG00000141503	ENSP00000347427
ENSG00000055147	ENSP00000341597
ENSG00000104064	ENSP00000220429
ENSG00000169057	ENSP00000395535
ENSG00000183475	ENSP00000328327
ENSG00000001167	ENSP00000345702
ENSG00000188716	ENSP00000340609
ENSG00000049768	ENSP00000365380
ENSG00000185049	ENSP00000372335
ENSG00000274750	ENSP00000482271
ENSG00000124486	ENSP00000316357
ENSG00000185813	ENSP00000442050
ENSG00000179914	ENSP00000323587
ENSG00000132300	ENSP00000254630
ENSG00000138660	ENSP00000274000
ENSG00000187840	ENSP00000340691
ENSG00000167641	ENSP00000301242
ENSG00000156966	ENSP00000287590
ENSG00000122223	ENSP00000357012
ENSG00000107679	ENSP00000357986
ENSG00000130208	ENSP00000465356
ENSG00000155465	ENSP00000380666
ENSG00000110536	ENSP00000325958
ENSG00000155016	ENSP00000333212
ENSG00000104413	ENSP00000405738
ENSG00000164251	ENSP00000296677
ENSG00000141542	ENSP00000461785
ENSG00000121989	ENSP00000241416
ENSG00000276180	ENSP00000481486
ENSG00000172803	ENSP00000310620
ENSG00000013810	ENSP00000326550
ENSG00000004939	ENSP00000262418
ENSG00000263002	ENSP00000400878
ENSG00000111716	ENSP00000379386
ENSG00000186222	ENSP00000318128
ENSG00000080546	ENSP00000393762
ENSG00000280893	ENSP00000476774
ENSG00000280789	ENSP00000326519
ENSG00000115540	ENSP00000315702
ENSG00000185730	ENSP00000328515
ENSG00000184445	ENSP00000328236
ENSG00000261701	ENSP00000441828
ENSG00000173389	ENSP00000307958
ENSG00000163093	ENSP00000295240
ENSG00000198742	ENSP00000354621
ENSG00000105146	ENSP00000302898
ENSG00000243649	ENSP00000416561
ENSG00000049089	ENSP00000361834
ENSG00000161981	ENSP00000372482
ENSG00000023892	ENSP00000319831
ENSG00000231925	ENSP00000404833
ENSG00000172365	ENSP00000303076
ENSG00000117751	ENSP00000311677
ENSG00000013374	ENSP00000454264
ENSG00000027644	ENSP00000357178
ENSG00000137656	ENSP00000260210
ENSG00000174238	ENSP00000316809
ENSG00000177119	ENSP00000409126
ENSG00000081059	ENSP00000340347
ENSG00000173898	ENSP00000432568
ENSG00000272391	ENSP00000481575
ENSG00000168412	ENSP00000302811
ENSG00000038532	ENSP00000387122
ENSG00000137727	ENSP00000260283
ENSG00000121749	ENSP00000448182
ENSG00000173559	ENSP00000403683
ENSG00000177602	ENSP00000325290
ENSG00000105321	ENSP00000221922
ENSG00000164070	ENSP00000296464
ENSG00000103495	ENSP00000219782
ENSG00000135365	ENSP00000398824
ENSG00000124356	ENSP00000377633
ENSG00000083807	ENSP00000263093
ENSG00000144893	ENSP00000417235
ENSG00000123064	ENSP00000323858
ENSG00000231924	ENSP00000308970
ENSG00000162992	ENSP00000295108
ENSG00000146834	ENSP00000308546
ENSG00000127948	ENSP00000419970
ENSG00000156990	ENSP00000373331
ENSG00000123094	ENSP00000384491
ENSG00000196458	ENSP00000376135
ENSG00000188846	ENSP00000379506
ENSG00000157077	ENSP00000287727
ENSG00000171847	ENSP00000445418
ENSG00000276070	ENSP00000483609
ENSG00000170484	ENSP00000307240
ENSG00000163531	ENSP00000344786
ENSG00000121381	ENSP00000240691
ENSG00000175104	ENSP00000433623
ENSG00000121903	ENSP00000355053
ENSG00000110651	ENSP00000263645
ENSG00000172410	ENSP00000302724
ENSG00000073969	ENSP00000381293
ENSG00000119771	ENSP00000420659
ENSG00000013573	ENSP00000440402
ENSG00000114115	ENSP00000232219
ENSG00000062282	ENSP00000228027
ENSG00000047849	ENSP00000353375
ENSG00000144401	ENSP00000415115
ENSG00000178562	ENSP00000324890
ENSG00000011007	ENSP00000395574
ENSG00000117594	ENSP00000355995
ENSG00000162676	ENSP00000359357
ENSG00000115145	ENSP00000263904
ENSG00000162490	ENSP00000294485
ENSG00000116741	ENSP00000235382
ENSG00000203784	ENSP00000357736
ENSG00000065526	ENSP00000364912
ENSG00000156253	ENSP00000418693
ENSG00000154736	ENSP00000284987
ENSG00000101445	ENSP00000299824
ENSG00000100347	ENSP00000345445
ENSG00000091164	ENSP00000217515
ENSG00000185808	ENSP00000420037
ENSG00000140044	ENSP00000267569
ENSG00000100300	ENSP00000379563
ENSG00000128791	ENSP00000262120
ENSG00000147100	ENSP00000465734
ENSG00000141682	ENSP00000326119
ENSG00000206503	ENSP00000379873
ENSG00000094841	ENSP00000362481
ENSG00000104219	ENSP00000262096
ENSG00000153046	ENSP00000380718
ENSG00000146085	ENSP00000274813
ENSG00000118680	ENSP00000463559
ENSG00000145623	ENSP00000274276
ENSG00000277150	ENSP00000477530
ENSG00000175426	ENSP00000308024
ENSG00000159200	ENSP00000370527
ENSG00000128309	ENSP00000380402
ENSG00000126217	ENSP00000440374
ENSG00000136160	ENSP00000366416
ENSG00000137801	ENSP00000260356
ENSG00000173391	ENSP00000309124
ENSG00000102010	ENSP00000350224
ENSG00000141385	ENSP00000269143
ENSG00000139908	ENSP00000339179
ENSG00000140396	ENSP00000399968
ENSG00000181826	ENSP00000398778
ENSG00000122861	ENSP00000361850
ENSG00000167186	ENSP00000322316
ENSG00000105220	ENSP00000405573
ENSG00000113643	ENSP00000231572
ENSG00000125482	ENSP00000333920
ENSG00000197958	ENSP00000354739
ENSG00000167751	ENSP00000313581
ENSG00000152784	ENSP00000339764
ENSG00000111913	ENSP00000482957
ENSG00000114125	ENSP00000273480
ENSG00000082515	ENSP00000431040
ENSG00000100425	ENSP00000216267
ENSG00000099957	ENSP00000416193
ENSG00000071894	ENSP00000484669
ENSG00000146729	ENSP00000313050
ENSG00000135220	ENSP00000251566
ENSG00000130545	ENSP00000349204
ENSG00000168398	ENSP00000450482
ENSG00000115944	ENSP00000367938
ENSG00000066056	ENSP00000361554
ENSG00000069849	ENSP00000286371
ENSG00000163655	ENSP00000419851
ENSG00000100342	ENSP00000317674
ENSG00000151012	ENSP00000280612
ENSG00000137672	ENSP00000340913
ENSG00000169221	ENSP00000386538
ENSG00000287080	ENSP00000484658
ENSG00000156345	ENSP00000322343
ENSG00000105852	ENSP00000265627
ENSG00000138641	ENSP00000385684
ENSG00000147601	ENSP00000276603
ENSG00000137563	ENSP00000260118
ENSG00000170965	ENSP00000352173
ENSG00000012822	ENSP00000449960
ENSG00000113924	ENSP00000283871
ENSG00000163389	ENSP00000295588
ENSG00000130810	ENSP00000253107
ENSG00000136840	ENSP00000336733
ENSG00000198513	ENSP00000351155
ENSG00000163872	ENSP00000306983
ENSG00000096872	ENSP00000404122
ENSG00000136718	ENSP00000259239
ENSG00000127124	ENSP00000361664
ENSG00000172724	ENSP00000308815
ENSG00000174429	ENSP00000311436
ENSG00000163714	ENSP00000418563
ENSG00000167775	ENSP00000301458
ENSG00000104518	ENSP00000433209
ENSG00000151005	ENSP00000280605
ENSG00000089682	ENSP00000361557
ENSG00000090554	ENSP00000469613
ENSG00000103356	ENSP00000395196
ENSG00000132912	ENSP00000414906
ENSG00000173674	ENSP00000368927
ENSG00000171004	ENSP00000429473
ENSG00000198740	ENSP00000354686
ENSG00000148377	ENSP00000277517
ENSG00000136436	ENSP00000398523
ENSG00000141985	ENSP00000269886
ENSG00000105993	ENSP00000262177
ENSG00000084112	ENSP00000315713
ENSG00000160957	ENSP00000482313
ENSG00000151304	ENSP00000341324
ENSG00000106436	ENSP00000223167
ENSG00000130643	ENSP00000252939
ENSG00000188747	ENSP00000342848
ENSG00000227471	ENSP00000389289
ENSG00000198408	ENSP00000354850
ENSG00000164172	ENSP00000380157
ENSG00000137033	ENSP00000370842
ENSG00000186889	ENSP00000335094
ENSG00000085662	ENSP00000285930
ENSG00000178038	ENSP00000313670
ENSG00000158711	ENSP00000350681
ENSG00000132604	ENSP00000254942
ENSG00000172009	ENSP00000304467
ENSG00000129354	ENSP00000250244
ENSG00000143499	ENSP00000355924
ENSG00000116574	ENSP00000355652
ENSG00000148719	ENSP00000345575
ENSG00000131015	ENSP00000356320
ENSG00000161270	ENSP00000368190
ENSG00000125485	ENSP00000361232
ENSG00000104067	ENSP00000281537
ENSG00000249853	ENSP00000427888
ENSG00000196793	ENSP00000307774
ENSG00000172183	ENSP00000306565
ENSG00000076258	ENSP00000356723
ENSG00000203772	ENSP00000433712
ENSG00000169251	ENSP00000419004
ENSG00000163291	ENSP00000421981
ENSG00000165525	ENSP00000298310
ENSG00000166780	ENSP00000300006
ENSG00000145020	ENSP00000273588
ENSG00000204525	ENSP00000365402
ENSG00000165949	ENSP00000483430
ENSG00000169856	ENSP00000302630
ENSG00000183779	ENSP00000332325
ENSG00000020181	ENSP00000406367
ENSG00000185379	ENSP00000466399
ENSG00000243989	ENSP00000384296
ENSG00000198756	ENSP00000354960
ENSG00000156030	ENSP00000286523
ENSG00000174007	ENSP00000387209
ENSG00000171503	ENSP00000426638
ENSG00000163516	ENSP00000321617
ENSG00000237693	ENSP00000428220
ENSG00000043591	ENSP00000358301
ENSG00000130204	ENSP00000410339
ENSG00000155850	ENSP00000286298
ENSG00000147889	ENSP00000418915
ENSG00000213694	ENSP00000365006
ENSG00000145391	ENSP00000274031
ENSG00000112530	ENSP00000337946
ENSG00000129055	ENSP00000421842
ENSG00000180801	ENSP00000320219
ENSG00000198836	ENSP00000354681
ENSG00000126814	ENSP00000261249
ENSG00000109790	ENSP00000423897
ENSG00000189030	ENSP00000464258
ENSG00000196611	ENSP00000322788
ENSG00000028116	ENSP00000408002
ENSG00000167491	ENSP00000353463
ENSG00000142544	ENSP00000390011
ENSG00000172782	ENSP00000481684
ENSG00000140545	ENSP00000268150
ENSG00000086730	ENSP00000420494
ENSG00000188089	ENSP00000382434
ENSG00000153303	ENSP00000283309
ENSG00000198099	ENSP00000265512
ENSG00000078124	ENSP00000434480
ENSG00000148606	ENSP00000361446
ENSG00000177191	ENSP00000312700
ENSG00000140743	ENSP00000268383
ENSG00000145220	ENSP00000345917
ENSG00000160932	ENSP00000428572
ENSG00000109452	ENSP00000425487
ENSG00000172354	ENSP00000305260
ENSG00000240682	ENSP00000273541
ENSG00000181885	ENSP00000353475
ENSG00000130427	ENSP00000252723
ENSG00000241839	ENSP00000326706
ENSG00000123405	ENSP00000439120
ENSG00000007047	ENSP00000262891
ENSG00000179097	ENSP00000322924
ENSG00000015153	ENSP00000328004
ENSG00000176695	ENSP00000467301
ENSG00000170948	ENSP00000471575
ENSG00000122966	ENSP00000376306
ENSG00000127415	ENSP00000247933
ENSG00000102974	ENSP00000264010
ENSG00000081307	ENSP00000348565
ENSG00000096395	ENSP00000388825
ENSG00000124664	ENSP00000363149
ENSG00000242019	ENSP00000291860
ENSG00000182253	ENSP00000336775
ENSG00000221938	ENSP00000386137
ENSG00000144554	ENSP00000287647
ENSG00000140395	ENSP00000267973
ENSG00000169894	ENSP00000368771
ENSG00000197576	ENSP00000353151
ENSG00000171680	ENSP00000439625
ENSG00000174943	ENSP00000455785
ENSG00000142405	ENSP00000375653
ENSG00000105409	ENSP00000444688
ENSG00000102898	ENSP00000219169
ENSG00000285292	ENSP00000222388
ENSG00000136630	ENSP00000355870
ENSG00000167964	ENSP00000210187
ENSG00000075089	ENSP00000188312
ENSG00000133816	ENSP00000256194
ENSG00000138668	ENSP00000313199
ENSG00000004897	ENSP00000434614
ENSG00000150556	ENSP00000387077
ENSG00000240344	ENSP00000286175
ENSG00000120784	ENSP00000343581
ENSG00000161551	ENSP00000301399
ENSG00000113851	ENSP00000231948
ENSG00000117448	ENSP00000361140
ENSG00000116525	ENSP00000291416
ENSG00000181220	ENSP00000395007
ENSG00000071564	ENSP00000262965
ENSG00000117601	ENSP00000356671
ENSG00000105679	ENSP00000222286
ENSG00000084676	ENSP00000385216
ENSG00000027869	ENSP00000376123
ENSG00000205809	ENSP00000371327
ENSG00000184260	ENSP00000332194
ENSG00000171823	ENSP00000344855
ENSG00000143768	ENSP00000355785
ENSG00000149091	ENSP00000412178
ENSG00000151079	ENSP00000280684
ENSG00000132485	ENSP00000359958
ENSG00000138030	ENSP00000260599
ENSG00000174371	ENSP00000355506
ENSG00000189058	ENSP00000345179
ENSG00000196171	ENSP00000352626
ENSG00000162552	ENSP00000290167
ENSG00000188015	ENSP00000357702
ENSG00000173207	ENSP00000311083
ENSG00000143127	ENSP00000358310
ENSG00000172046	ENSP00000401197
ENSG00000124370	ENSP00000244217
ENSG00000150672	ENSP00000365272
ENSG00000115806	ENSP00000234160
ENSG00000116489	ENSP00000263168
ENSG00000119888	ENSP00000263735
ENSG00000121933	ENSP00000358730
ENSG00000065548	ENSP00000338788
ENSG00000162510	ENSP00000362870
ENSG00000116990	ENSP00000380494
ENSG00000035115	ENSP00000348471
ENSG00000162496	ENSP00000480439
ENSG00000049247	ENSP00000054668
ENSG00000143226	ENSP00000271450
ENSG00000198840	ENSP00000355206
ENSG00000166974	ENSP00000300249
ENSG00000125834	ENSP00000370891
ENSG00000155304	ENSP00000285667
ENSG00000168546	ENSP00000428518
ENSG00000100629	ENSP00000451162
ENSG00000124766	ENSP00000244745
ENSG00000102390	ENSP00000362456
ENSG00000054983	ENSP00000261304
ENSG00000090061	ENSP00000374529
ENSG00000139515	ENSP00000370421
